alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start with a fair offer, Bob. I believe this split reflects a good balance for us.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Let's try a bit more in my favor, considering we both want to walk away with something.",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Bob, time is running out and we both lose with unreasonable demands. I propose a more balanced approach this time.",Alice,3,
,,,Bob,3,reject
4750.0,5250.0,"Considering the inflation, I'm willing to compromise, but still think I deserve a bit more.",Bob,4,
,,,Alice,4,reject
5100.0,4900.0,"Bob, let's be realistic. This offer is a fair compromise considering the inflation and the shrinking pot.",Alice,5,
,,,Bob,5,accept
