alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's be reasonable, Bob. Take this generous offer and we can both move on.",Alice,1,
,,,Bob,1,reject
600000.0,400000.0,Meet me in the middle for a fair deal.,Bob,2,
,,,Alice,2,reject
750000.0,250000.0,"The clock is ticking, Bob. This is a fair deal considering the circumstances.",Alice,3,
,,,Bob,3,reject
550000.0,450000.0,"I'm willing to compromise, but I need a better deal.",Bob,4,
,,,Alice,4,reject
650000.0,350000.0,"Bob, this is my final offer. Take it or leave it.",Alice,5,
,,,Bob,5,accept
