message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this unique product. Given its exceptional value, I'm starting with a price of $2000000. I believe it's worth every penny, and I'm open to negotiations if you're interested.",2000000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. However, I was thinking of a price point much lower than that. I'm willing to purchase the product for $600000.",600000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I appreciate your interest in the product. However, I must say that $600000 is a bit too low for me. Considering the product's value, I'm willing to compromise and offer it to you for $1800000. I believe this is a fair price, and I'm open to further negotiations.",1800000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your perspective, Alice. However, I'm currently considering another offer at a lower price. Would you be willing to sell the product for $900000?",900000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your revised offer, Bob. I appreciate your willingness to increase the price. However, I still believe the product is worth more than $900000. Considering the other offer you mentioned, I'm willing to meet you halfway between my previous offer and your current one. I'll offer the product to you for $1350000. I think this is a reasonable compromise.",1350000.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your willingness to compromise, Alice. However, I'm still considering the other offer. Would you be willing to sell the product for $1050000? This is a fair price that would make me comfortable proceeding with the purchase.",1050000.0,Bob,6,
,,Alice,6,RejectOffer
"Thank you for your revised offer, Bob. I can see that we're getting closer to a mutually agreeable price. However, I still believe the product is worth more than $1050000. Considering your interest in the product and the other offer you mentioned, I'm willing to make a serious compromise. I'll offer the product to you for $1275000. This is the lowest price I'm comfortable with, and I hope we can finalize the deal.",1275000.0,Alice,7,
,,Bob,7,RejectOffer
"We're almost there, Alice. I really want to make this work, but I need a better deal. I'm willing to purchase the product for $1125000. This is my final offer, and I hope we can come to an agreement at this price.",1125000.0,Bob,8,
,,Alice,8,RejectOffer
"Thank you for your final offer, Bob. I appreciate your willingness to increase the price. However, considering the product's value and the fact that I have another buyer willing to pay $1200000, I'm not comfortable selling it for $1125000. I'm willing to make one last compromise. I'll offer the product to you for $1175000. If this doesn't work for you, I'll have to consider the other offer.",1175000.0,Alice,9,
,,Bob,9,AcceptOffer
