message,product_price,player,round,decision
"Hi Bob, I have a great product I think you'd be interested in. I'm offering it to you for $175. Let me know what you think!",175.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. However, $175 is much higher than I'm willing to pay. How about $60?",60.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand you're looking for a deal, but $60 is too low. How about we meet in the middle? I'm willing to sell it to you for $160.",160.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, $160 is still way too high for me. I can offer $65.",65.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your offers, but we're still far apart. Look, I'm willing to come down to $150, but that's my absolute bottom line. This is a great product, and I think you'll find it's worth it at this price.",150.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I understand where you're coming from, but $150 is still too high for me. I'm willing to raise my offer to $70, but that's as high as I can go.",70.0,Bob,6,
,,Alice,6,SellToJhon
