alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's split it 60-40 in my favor to account for inflation. It's a fair start.,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Let's be fair, 55-45 is a better split considering the inflation",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Let's meet in the middle. 55-45 split in my favor. Considering inflation, it's fair.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Given the inflation rates, I think 60-40 in my favor is a reasonable split, don't you?",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,"Let's split it evenly, 50-50. It's the fairest option given the increasing inflation.",Alice,5,
,,,Bob,5,accept
