message,product_price,player,round,decision
"Hi Bob, I'm offering you this product for a great price. It's a really valuable item, and I know you'll love it. I'm asking $120.",120.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for the offer. However, I think $120 is a bit too high. I'm willing to pay $60 for the product.",60.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your offer, Bob, but $60 is too low for me. How about we meet in the middle? I can do $100.",100.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I understand your perspective, but $100 is still too high for me. I'm willing to increase my offer to $70.",70.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate you increasing your offer. I'm willing to come down a little more. How about $95?",95.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I'm sorry, but $95 is still higher than I'm willing to pay. I can offer $75.",75.0,Bob,6,
,,Alice,6,SellToJhon
