alice_gain,bob_gain,message,player,round,decision
950000.0,50000.0,Let's start with a generous offer. I believe this is a fair division to begin our negotiations.,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,I believe a more balanced split is fair. Let's consider 60-40 in my favor to reflect a strong starting position.,Bob,2,
,,,Alice,2,reject
900000.0,100000.0,I'm still willing to give you a significant portion. Let’s agree on this division to avoid further losses.,Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Given the inflation affecting your share, I propose a 55-45 split in my favor. This is a fair compromise considering the diminishing value of your portion.",Bob,4,
,,,Alice,4,reject
850000.0,150000.0,I’m making a more reasonable offer this time. I hope you consider this before the value decreases further.,Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"With the significant impact of inflation on your share, I propose an even split of 50-50. This is a fair and equitable solution given the current circumstances.",Bob,6,
,,,Alice,6,accept
