message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you this unique product. Given its value and the benefits it offers, I'm initially pricing it at $17000. Let me know what you think.",17000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, I appreciate your offer, but $17000 is a bit higher than my budget allows.  I'm willing to pay $10000 for the product.  Let me know if that's a starting point we can work with.",10000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thanks for the offer. While $10000 is lower than I can accept, I'm willing to come down a bit. How about $16000?",16000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you meeting me halfway, but $16000 is still too high for me.  I'm willing to go up to $12000.  Let's see if we can find common ground there.",12000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand your budget constraints. The lowest I can realistically go is $15500. That's just above what I can get from another buyer, but I'd prefer to sell to you if possible. Let me know what you think.",15500.0,Alice,5,
,,Bob,5,BuyFromJhon
