alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's start with a fair split. This offer gives you a substantial amount while considering the impact of inflation on both of us.,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Considering the higher inflation impact on you, I'm willing to take a bit more, but still giving you a substantial amount.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"I understand your position, but let's meet in the middle. This offer considers the inflation impact on both of us more fairly.",Alice,3,
,,,Bob,3,reject
420000.0,580000.0,"Given the increasing inflation disparity, I'm willing to take a bit more, but still leaving you with a considerable amount, taking into account the 36% devaluation on your side.",Bob,4,
,,,Alice,4,reject
520000.0,480000.0,"Let's find a middle ground that works for both of us, considering the increasing impact of inflation.",Alice,5,
,,,Bob,5,reject
380000.0,620000.0,"Considering the significant devaluation on your side, I'm willing to take a larger share, but still leaving you with a substantial amount, given the 59% devaluation of your gains.",Bob,6,
,,,Alice,6,reject
500000.0,500000.0,"Given the high stakes and the increasing impact of inflation, let's split it equally to ensure we both get a fair share.",Alice,7,
,,,Bob,7,accept
