message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this unique product. I believe it has great value and I'm willing to sell it to you for a competitive price. I've taken into consideration the product's worth and I'm starting with a price that reflects its value.",1500000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. However, the price is a bit out of my budget. I'm willing to purchase the product for $1100000. Let me know what you think.",1100000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thank you for your counteroffer. I understand that my initial price was a bit steep, and I appreciate your willingness to negotiate. After considering your offer, I'm willing to come down a bit, but I still need to ensure I get a fair price for the product. I'm offering it to you for $1400000, which I believe is a reasonable compromise.",1400000.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, thanks for your revised offer. I appreciate your willingness to negotiate. However, $1400000 is still beyond what I can justify spending. I'm prepared to go up to $1150000. Let me know if this works for you.",1150000.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, thank you for your revised offer. I see that we're getting closer, but I still need to ensure I get a fair price for the product. Considering your latest offer, I'm willing to come down a bit further. I'm offering it to you for $1275000, which I believe is a reasonable compromise. I'm trying to be flexible, but I also have another buyer interested in the product, so I hope we can reach an agreement soon.",1275000.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I appreciate your flexibility in the negotiations. Your latest offer is closer, but I'm still trying to stay within my budget. I can go up to $1200000, which is my final offer. I hope we can reach an agreement at this price.",1200000.0,Bob,6,
,,Alice,6,SellToJhon
