alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Fair 60-40 split,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Let's split it evenly, it's fair and square. Next round the money will be worth 20% less for you.",Bob,2,
,,,Alice,2,reject
5800.0,4200.0,Meet in the middle of my first offer and your even split,Alice,3,
,,,Bob,3,reject
4500.0,5500.0,The money is now worth 36% less for you than it was originally. Let's adjust for that and wrap this up.,Bob,4,
,,,Alice,4,reject
5200.0,4800.0,"Counteroffer, considering inflation, let's find a middle ground",Alice,5,
,,,Bob,5,accept
