alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's be fair, Bob. I take a bit more to start, but we both get a good deal.",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,Let's try a bit more in my favor this time.,Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Okay, Bob, let's meet in the middle. My turn to get a slightly better share.",Alice,3,
,,,Bob,3,reject
425000.0,575000.0,"I'll take a bit more, considering the money is still worth the same to me.",Bob,4,
,,,Alice,4,reject
525000.0,475000.0,"Bob, this is a fair split. We're running out of time, and the value decreases with each round.",Alice,5,
,,,Bob,5,reject
400000.0,600000.0,"Considering the inflation is affecting you, I think this is a reasonable split.",Bob,6,
,,,Alice,6,reject
500000.0,500000.0,"Bob, this is it. A perfectly even split. Take it or leave it - we're running out of time.",Alice,7,
,,,Bob,7,reject
375000.0,625000.0,"You're losing value with each round, I'm not. This is my best offer so far.",Bob,8,
,,,Alice,8,accept
