message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this unique product. I believe it has great value and I'm looking for a serious buyer. I'd like to start the negotiation with a price that reflects its worth.",2000000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice, but that's quite a bit higher than I'm looking to spend. I'm willing to offer $400000 for the product.",400000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I understand that my initial price may have been higher than you expected. I'm willing to consider a lower price, but I still believe the product's value is significantly higher than your offer. I'd like to propose a counteroffer that brings us closer together.",1800000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to negotiate, Alice, but that price is still much higher than I'm comfortable with. I'm willing to increase my offer to $600000.",600000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for increasing your offer, Bob. I appreciate your willingness to negotiate. Although $600000 is still lower than I'd like, I'm open to continuing our discussion. I'd like to propose a counteroffer that's more reasonable, considering the product's value and our previous negotiations.",1500000.0,Alice,5,
,,Bob,5,BuyFromJhon
