message,product_price,player,round,decision
"Bob, I'm excited to begin discussing the sale of this unique asset with you. It represents a truly rare opportunity, and I believe it could be incredibly valuable to the right individual. To start, I'm offering it to you for $1800000.",1800000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, thanks for starting the negotiation. While I agree this product is interesting, your starting price is a bit high for me. I'm willing to offer $800000 to start.",800000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your offer, but $800000 is significantly below my minimum acceptable price. As I mentioned, this asset is truly unique and offers substantial potential returns. However, I'm willing to continue negotiating. How about $1650000?",1650000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I understand this asset is unique, but my valuation is still quite a bit lower than your offer.  To keep this moving, I'm willing to come up to $950000.",950000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, thanks for increasing your offer. While I appreciate you moving closer to my valuation, $950000 is still below my walk-away price. I'm still confident in the value this brings. Let's try $1500000. ",1500000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I'm sensing we're still a ways apart on this. I can see the value this product offers, but I need to be mindful of my budget. Would you consider $1100000?",1100000.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, $1100000 is getting closer, but I still believe this asset deserves more. Let's meet in the middle a bit more. I'll come down to $1350000.",1350000.0,Alice,7,
,,Bob,7,RejectOffer
"Alice, this is getting quite close to what I can do. I'm willing to stretch to $1175000, but that's really pushing my limit.",1175000.0,Bob,8,
,,Alice,8,RejectOffer
"Bob, I appreciate your willingness to stretch your budget. I'm now at $1350000, let's try splitting the difference once more? How about $1262500?",1262500.0,Alice,9,
,,Bob,9,BuyFromJhon
