message,product_price,player,round,decision
Hi Bob! I'm excited to offer you the product for $170. I believe it's a great deal for its value.,170.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. However, $170 is a bit more than I am looking to spend. How about I purchase the product for $90?",90.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your counteroffer, Bob. I appreciate your interest! How about we settle on a price of $140? I think it's a fair compromise.",140.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I understand your perspective, but $140 is still a bit high for me. I can buy the product from another seller for $120. How about we settle on $115? This way, we both benefit from the transaction.",115.0,Bob,4,
,,Alice,4,RejectOffer
"I appreciate your offer, Bob, and I'm eager to make this work. How about we meet in the middle at $130? I think that reflects the value of the product.",130.0,Alice,5,
,,Bob,5,BuyFromJhon
