alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Fair 60-40 split, let's be reasonable",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"I'm feeling generous, but let's wrap this up quickly. 55/45 split?",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"Counteroffer, slightly better for you than my first one",Alice,3,
,,,Bob,3,reject
480000.0,520000.0,"Time is running out, Alice. This is my final offer, let's close the deal and avoid losing more to inflation.",Bob,4,
,,,Alice,4,reject
570000.0,430000.0,"You're losing value fast, I'm being generous here",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"Alice, let's be realistic.  We both lose if this drags on.  I'm proposing a 50/50 split to end this fairly.",Bob,6,
,,,Alice,6,reject
620000.0,380000.0,"Your 50/50 was a good try, but I know the inflation is killing your value. This is a good compromise",Alice,7,
,,,Bob,7,accept
