message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you the chance to purchase this unique product. Given its incredible value and potential, I'm initially proposing a price of $2300000. I believe this is a fair reflection of its worth, but I'm open to discussing further.",2300000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. However, I believe a more reasonable price for the product would be $1000000. Let's discuss this further.",1000000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest and counteroffer. However, $1000000 is significantly below its true value and potential.  To move this forward, I'm willing to come down to $2000000. This offer stands as a testament to my desire to see this product in the right hands.",2000000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to negotiate, Alice. However, I still believe the price is quite high. How about we settle on $1300000 for the product?",1300000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, it seems we're getting closer. While $1300000 is still below my initial assessment, I recognize your interest and am willing to make a further concession. My final offer is $1750000. This price reflects the true value of the product while acknowledging our negotiation.",1750000.0,Alice,5,
,,Bob,5,BuyFromJhon
