message,product_price,player,round,decision
"Hi Bob, I have a great product that I think you'll be interested in. I'm offering it to you for $150.",150.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for your offer, but $150 is a bit out of my budget. I'm willing to pay $60 for the product. What do you think?",60.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I understand your budget constraints, but the lowest I can go is $130. Let me know if that works for you.",130.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, $130 is still a bit high for me. Could you consider going down to $70? I really want to make this work.",70.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I appreciate your interest in the product. I can go as low as $125 to meet you halfway. Let me know if this works for you.",125.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I understand you're trying to meet me halfway, but $125 is still above what I can spend. How about $75? I think that's a fair price and it would allow me to purchase the product.",75.0,Bob,6,
,,Alice,6,RejectOffer
"Hi Bob, I'm trying to find a price that works for both of us. The best I can do is $122. Let me know if you can meet me at this price.",122.0,Alice,7,
,,Bob,7,RejectOffer
"Hi Alice, I appreciate your efforts, but $122 is still too high for me. I'm willing to go up to $78. Can we make a deal at this price?",78.0,Bob,8,
,,Alice,8,SellToJhon
