alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's split it 60/40, a fair start!",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Considering the inflation affecting my share, I propose a 55/45 split in my favor to start compensating for the loss in value.",Bob,2,
,,,Alice,2,reject
6500.0,3500.0,"Considering the inflation, I'm being generous with 35% of the original value, which is more than you'd get in real value now.",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"Given the significant impact of inflation on my share, now worth nearly 27% less, I propose a 60/40 split in my favor to address the diminishing value of the money for me.",Bob,4,
,,,Alice,4,reject
7000.0,3000.0,"Inflation is really hurting your side, so I'm willing to give you 30% of the original value, which is more than you'd get in real terms now. Don't let it slip away!",Alice,5,
,,,Bob,5,reject
3500.0,6500.0,"With inflation reducing the value of my share by over 39%, I need to propose a 65/35 split in my favor to counteract the significant loss in real terms. Let's find a fair solution before it gets worse.",Bob,6,
,,,Alice,6,reject
7500.0,2500.0,"Inflation is severely impacting your share, but I won't give away more than 25% of the original value. This is my final reasonable offer, don't let greed ruin the deal!",Alice,7,
,,,Bob,7,reject
3000.0,7000.0,"With inflation now reducing my share by over 51%, I must insist on a 70/30 split in my favor to maintain any semblance of fairness. We need to reach an agreement soon before the value diminishes further.",Bob,8,
,,,Alice,8,reject
8000.0,2000.0,"I'm willing to give you 20% of the original value, which is more than you'd get in real terms now. This is a very generous offer, considering the inflation. Don't wait for it to get worse!",Alice,9,
,,,Bob,9,reject
2500.0,7500.0,"With inflation now reducing my share by over 60%, I propose a 75/25 split in my favor. This is the last chance to reach a fair agreement before the value of the money becomes almost negligible for me.",Bob,10,
,,,Alice,10,accept
