round_quality,product_worth,player,round,message,decision
high-quality,40000.0,Nature,1,,
,,Alice,1,"Welcome! I'm excited to offer you our first product. You have an 80% chance of getting a high-quality item, which is worth $40000 to you. This is a great opportunity to secure a valuable product at a price of $10000. Don't miss out!",
,,the buyer,1,,yes
high-quality,40000.0,Nature,2,,
,,Alice,2,Greetings! We've had a 100% success rate so far with our high-quality products. You have an 80% chance of getting a high-quality item worth $40000. Take advantage of this opportunity to purchase a valuable product for just $10000.,
,,the buyer,2,,yes
low-quality,0.0,Nature,3,,
,,Alice,3,"Hello! So far, every product sold has been high-quality. You have an 80% chance of getting a high-quality item that's worth $40000 to you. Consider securing this valuable product for just $10000.",
,,the buyer,3,,yes
high-quality,40000.0,Nature,4,,
,,Alice,4,"Welcome! We've sold 3 products so far, and 2 out of 3 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. Don't miss out on this opportunity to purchase a valuable product for just $10000.",
,,the buyer,4,,yes
high-quality,40000.0,Nature,5,,
,,Alice,5,"Hi there! We've sold 4 products so far, and 3 out of 4 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. This is a great opportunity to purchase a valuable product for just $10000.",
,,the buyer,5,,yes
high-quality,40000.0,Nature,6,,
,,Alice,6,"Hello! We've sold 5 products so far, and 4 out of 5 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. Don't miss out on this opportunity to purchase a valuable product for just $10000.",
,,the buyer,6,,yes
high-quality,40000.0,Nature,7,,
,,Alice,7,"Welcome! We've sold 6 products so far, and 5 out of 6 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. This is a great opportunity to purchase a valuable product for just $10000.",
,,the buyer,7,,yes
high-quality,40000.0,Nature,8,,
,,Alice,8,"Hi there! We've sold 7 products so far, and 6 out of 7 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. Don't miss out on this opportunity to purchase a valuable product for just $10000.",
,,the buyer,8,,yes
high-quality,40000.0,Nature,9,,
,,Alice,9,"Hello! We've sold 8 products so far, and 7 out of 8 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. This is a great opportunity to purchase a valuable product for just $10000.",
,,the buyer,9,,yes
high-quality,40000.0,Nature,10,,
,,Alice,10,"Welcome! We've sold 9 products so far, and 8 out of 9 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. Don't miss out on this opportunity to purchase a valuable product for just $10000.",
,,the buyer,10,,yes
high-quality,40000.0,Nature,11,,
,,Alice,11,"Hello! We've sold 10 products so far, and 9 out of 10 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. This is a fantastic opportunity to purchase a valuable product for just $10000.",
,,the buyer,11,,yes
high-quality,40000.0,Nature,12,,
,,Alice,12,"Welcome! We've sold 11 products so far, and 10 out of 11 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. Don't miss out on this opportunity to purchase a valuable product for just $10000.",
,,the buyer,12,,yes
high-quality,40000.0,Nature,13,,
,,Alice,13,"Hi there! We've sold 12 products so far, and 11 out of 12 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. This is a great opportunity to purchase a valuable product for just $10000.",
,,the buyer,13,,yes
low-quality,0.0,Nature,14,,
,,Alice,14,"Hello! We've sold 13 products so far, and 12 out of 13 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. Consider taking this opportunity to purchase a valuable product for just $10000.",
,,the buyer,14,,yes
high-quality,40000.0,Nature,15,,
,,Alice,15,"Welcome! We've sold 14 products so far, and 12 out of 14 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. This is a fantastic opportunity to purchase a valuable product for just $10000.",
,,the buyer,15,,yes
low-quality,0.0,Nature,16,,
,,Alice,16,"Hello! We've sold 15 products so far, and 13 out of 15 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. Consider taking advantage of this opportunity to purchase a valuable product for just $10000.",
,,the buyer,16,,yes
high-quality,40000.0,Nature,17,,
,,Alice,17,"Hi there! We've sold 16 products so far, and 13 out of 16 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. This is a great opportunity to purchase a valuable product for just $10000.",
,,the buyer,17,,yes
high-quality,40000.0,Nature,18,,
,,Alice,18,"Welcome! We've sold 17 products so far, and 14 out of 17 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. Don't miss out on this opportunity to purchase a valuable product for just $10000.",
,,the buyer,18,,yes
high-quality,40000.0,Nature,19,,
,,Alice,19,"Hello! We've sold 18 products so far, and 15 out of 18 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. This is a fantastic opportunity to purchase a valuable product for just $10000.",
,,the buyer,19,,yes
high-quality,40000.0,Nature,20,,
,,Alice,20,"Hi there! We've sold 19 products so far, and 16 out of 19 have been high-quality. You have an 80% chance of getting a high-quality item worth $40000. Don't miss out on this final opportunity to purchase a valuable product for just $10000.",
,,the buyer,20,,yes
