message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this incredible product that I believe will bring immense value to you. After careful consideration, I've decided to offer it to you for $1700000. I'm confident that this is a fair price, and I'm looking forward to hearing your thoughts.",1700000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for your offer. I appreciate the value you've placed on the product, but I was thinking more along the lines of $600000. I believe this is a fair price considering my budget and the product's worth to me. I'm looking forward to hearing your thoughts.",600000.0,Bob,2,
,,Alice,2,RejectOffer
"Hello Bob, thank you for your offer. I appreciate your enthusiasm for the product, but I was thinking more along the lines of $1400000. I believe this is a fair price considering the product's value and worth. I'm looking forward to hearing your thoughts.",1400000.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, thank you for your revised offer. I appreciate the reduction in price, but I'm still a bit above my budget. I was thinking more along the lines of $750000. I believe this is a fair compromise considering the product's value to both of us. I'm looking forward to hearing your thoughts.",750000.0,Bob,4,
,,Alice,4,RejectOffer
"Hello Bob, thank you for your revised offer. I appreciate your willingness to compromise, but I'm still a bit short of my target price. I was thinking more along the lines of $1200000. I believe this is a fair price considering the product's value and worth. If we can't meet at this price, I may need to consider other options.",1200000.0,Alice,5,
,,Bob,5,RejectOffer
"Hello Alice, thank you for your revised offer. I appreciate the continued reduction in price, but I'm still above my budget. Considering your hint at considering other options, I'm willing to make a serious compromise. I was thinking more along the lines of $825000. This is the highest I'm willing to go, and I believe it's a fair price considering the product's value to both of us. If we can't meet at this price, I may need to explore other options as well.",825000.0,Bob,6,
,,Alice,6,SellToJhon
