alice_gain,bob_gain,message,player,round,decision
7000.0,3000.0,Let's split this fairly! I'm offering you 30% of the total. What do you say?,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,"Let's split it evenly. This is fair for both of us, considering the inflation I'm facing.",Bob,2,
,,,Alice,2,reject
7500.0,2500.0,"I'm giving you a generous offer, considering my losses. Take it or leave it.",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"I need a bit more this time to make up for the inflation. It's still a good deal for you, Alice.",Bob,4,
,,,Alice,4,reject
8000.0,2000.0,"Last chance. Take it now, or risk getting nothing.",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"I need to compensate for the inflation. This is still a good deal for you, considering that I'm at a disadvantage here.",Bob,6,
,,,Alice,6,reject
8500.0,1500.0,This is the best you'll get. Don't be greedy.,Alice,7,
,,,Bob,7,reject
3500.0,6500.0,I really need to make up for the inflation. This is still a fair amount for you.,Bob,8,
,,,Alice,8,reject
9000.0,1000.0,Final offer. Take what you can get.,Alice,9,
,,,Bob,9,accept
