alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it evenly, Bob. It's fair and square!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I think I deserve a bit more, don't you?",Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Since you feel you deserve more, I'll offer a bit less than an even split this time. What do you say, Bob?",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,Let's meet in the middle of our previous offers.,Bob,4,
,,,Alice,4,reject
5200.0,4800.0,"Bob, let's find a compromise. I'm willing to come down a bit more. How about this?",Alice,5,
,,,Bob,5,accept
