alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's make a deal! I take $60, you take $40. It's a good deal for you right now.",Alice,1,
,,,Bob,1,reject
45.0,55.0,"My turn! I'm being generous, considering the inflation",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Okay, let's try this again. I'll take $55, you get $45.  This is fair considering the inflation.",Alice,3,
,,,Bob,3,reject
40.0,60.0,"Inflation is hitting you harder, time to make a more realistic offer",Bob,4,
,,,Alice,4,reject
50.0,50.0,This is getting ridiculous. Let's just split it evenly at $50/$50 before this inflation eats away at everything!,Alice,5,
,,,Bob,5,accept
