message,product_price,player,round,decision
"Bob, I'm excited to offer you the opportunity to acquire this unique product. Given its exceptional qualities and potential, I'm willing to part with it for $2500000. What do you think?",2500000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. I'm interested in the product, but I was thinking more along the lines of $800000. Would you be willing to consider this price?",800000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your interest. While $800000 is a bit low for me, I'm willing to come down from my initial offer. How about $2200000? That's a considerable reduction, and I believe it reflects the true value of the product.",2200000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your willingness to negotiate. I'm still very interested in the product, but I was thinking more along the lines of $1000000. Would you be willing to consider this price?",1000000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I see you're very interested, and I'm willing to meet you halfway. How about $2000000? This is my final offer. Considering the product's uniqueness, I think this is a very fair price.",2000000.0,Alice,5,
,,Bob,5,BuyFromJhon
