message,product_price,player,round,decision
"Bob, I'm thrilled to offer you the exclusive rights to acquire this exceptional product. Considering its unique value, I'm offering it to you for a price of $950000.",950000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, I appreciate the offer, but considering my budget constraints, I'd like to propose a price of $825000 for the product.",825000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I understand your budget concerns. However, I believe the true value of this product is significantly higher. To move forward, I'm willing to lower the price to $920000. This is a fantastic opportunity, and I encourage you to consider it.",920000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, thank you for adjusting the offer. To find a middle ground, I'm prepared to increase my offer to $850000.",850000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to negotiate. Considering the product's exceptional value, I can't go down much further. I'm willing to meet you at $900000. This is my final offer.",900000.0,Alice,5,
,,Bob,5,AcceptOffer
