message,product_price,player,round,decision
Hi Bob! I'm offering you this fantastic product for $120. I believe it's a great deal considering its value. Let me know what you think!,120.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for your offer. While I'm interested in the product, $120 seems a bit high for what I'm looking for. I'd be willing to pay $90 for it, which I think is fair given current market prices. Let me know if that works for you.",90.0,Bob,2,
,,Alice,2,RejectOffer
"I appreciate your interest, Bob! How about we meet in the middle? I can offer you the product for $110. I think that's a reasonable price for both of us. Let me know your thoughts!",110.0,Alice,3,
,,Bob,3,RejectOffer
"Thanks for coming down on the price, Alice. I appreciate your willingness to negotiate. How about we split the difference and go with $100? That seems like a fair compromise that works for both of us.",100.0,Bob,4,
,,Alice,4,RejectOffer
"Thanks for your offer, Bob! I can see we're getting closer. How about I sell you the product for $105? I think this price reflects its value well while still being a good deal for you. What do you say?",105.0,Alice,5,
,,Bob,5,AcceptOffer
