message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you a chance to purchase this fantastic product. Given its unique value and features, I'm proposing an initial price of $12000. What do you think?",12000.0,Alice,1,
,,Bob,1,RejectOffer
"Thanks for the offer, Alice.  $12000 is a bit higher than I'd like to start.  I'm willing to pay $10000 for the product.  Let me know what you think.",10000.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for your offer, Bob. I understand your perspective on the price. While $12000 represents the product's true value, I'm willing to meet you halfway. How about we settle at $11000?",11000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate you meeting me halfway, but $11000 is still a bit high for me. How about we split the difference and settle at $10500?  This would be a fair price for both of us.",10500.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I appreciate your willingness to negotiate. I'm aiming for a price closer to $11000. To move forward, would you consider $10800?  This is my final offer.",10800.0,Alice,5,
,,Bob,5,AcceptOffer
