alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it evenly, Bob. It's fair and we both walk away happy.",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"I need a bit more to compensate for the inflation I'm experiencing. Let's settle this quickly, Alice.",Bob,2,
,,,Alice,2,reject
475000.0,525000.0,"Bob, I understand your concern about inflation, but I also need to ensure I'm fairly compensated. Let's meet in the middle at 475000 for me and 525000 for you. This way, we both get a good deal and can end this quickly.",Alice,3,
,,,Bob,3,reject
425000.0,575000.0,"I need to account for the inflation, so I've adjusted my offer. It's still a good deal for you, Alice. Let's wrap this up.",Bob,4,
,,,Alice,4,reject
450000.0,550000.0,"Bob, I see the inflation is hitting you hard, but we're running out of rounds. Let's compromise at 450000 for me and 550000 for you. This way, we can both get a reasonable amount and end this game soon.",Alice,5,
,,,Bob,5,accept
