alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Fair share for both,Alice,1,
,,,Bob,1,reject
45.0,55.0,Let's find a middle ground. This offer reflects a fair compromise considering the inflation impact on your side.,Bob,2,
,,,Alice,2,reject
57.5,42.5,"Meeting in the middle, considering inflation",Alice,3,
,,,Bob,3,reject
47.5,52.5,"Considering the ongoing inflation affecting your share more, this proposal aims to balance our gains more equitably. Let's settle this soon.",Bob,4,
,,,Alice,4,reject
55.0,45.0,"Still willing to compromise, but need a fairer share",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Given the significant impact of inflation on your share, I propose an equal split now. This is fair considering the circumstances and urgency to reach an agreement.",Bob,6,
,,,Alice,6,accept
