alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's make a quick deal, Bob! Take this generous offer and let's split the money.",Alice,1,
,,,Bob,1,reject
350000.0,650000.0,Let's be fair Alice. This offer prevents either of us from getting greedy.,Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"Okay Bob, let's try a more balanced approach this time.  I'm being flexible. Take it or leave it!",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Alice, I'm aiming for fairness.  This offer gives us both a good deal.",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"Alright Bob, this is my final offer. I'm giving you a very good deal. Don't make us lose everything!",Alice,5,
,,,Bob,5,reject
450000.0,550000.0,"Alice, time is running out, let's be reasonable.  This offer reflects the urgency of the situation.",Bob,6,
,,,Alice,6,reject
520000.0,480000.0,"Bob, This is the last time I'm doing the offer. If you reject, we're both getting nothing. So, what do you say?",Alice,7,
,,,Bob,7,accept
