message,product_price,player,round,decision
"Hi Bob, I have a great product that I think you'll love. I'm offering it to you for $200. Let me know if you're interested!",200.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer. I'm interested in the product, but $200 is a bit out of my budget. I'd like to propose a counteroffer of $120. Let me know if this is something you'd be willing to consider.",120.0,Bob,2,
"Hi Bob, thanks for your counteroffer. While I appreciate your interest, $120 is lower than what I'm looking to get for the product. I'd like to counter with $180. Let me know what you think!",,Alice,2,RejectOffer
"Hi Bob, I understand that $200 might be a bit high for you. How about we meet in the middle? I'm willing to lower the price to $180. Let me know if this works for you!",180.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, thanks for lowering the price to $180. I appreciate your willingness to negotiate. However, I was thinking more along the lines of $150. Would you be willing to sell the product to me for that price?",150.0,Bob,4,
"Hi Bob, thanks for your counteroffer. I'm willing to come down a bit more, but $150 is still a bit low for me. How about we settle at $170? Let me know if this is something you can work with!",,Alice,4,RejectOffer
"Hi Bob, I see we're getting closer. I can go down to $170 for the product. This is a good deal, and I think it's fair for both of us. What do you say?",170.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, thanks for considering my previous offer. I understand that $150 might be a bit low, but I'm willing to meet you in the middle. How about $155 for the product? It's a fair price, and I think it's a good compromise.",155.0,Bob,6,
"Hi Bob, thanks for your latest offer. I appreciate your willingness to compromise. However, $155 is still below what I'm looking for. How about we settle at $165? I think this is a fair price and a good middle ground for both of us. Let me know what you think!",,Alice,6,RejectOffer
"Hi Bob, I see we're getting closer to an agreement. I'm willing to come down to $165 for the product. This is a fair price and a good compromise. What do you say?",165.0,Alice,7,
,,Bob,7,BuyFromJhon
