message,product_price,player,round,decision
"Hi Bob, I'm selling this amazing product. I think you'll love it! How about I offer it to you for $200?",200.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer, but $200 is a bit steep for me.  I'd be willing to pay $50 for the product.",50.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for the offer, Bob. I understand you're looking for a good deal. How about we meet in the middle at $150?",150.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate you trying to find a middle ground, Alice.  However, $150 is still a bit too high for me.  Would you consider $75?",75.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I'm willing to come down a bit further. How about $125? That's the lowest I can go.",125.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate that, Alice. While $125 is closer to what I had in mind, I'm still hoping to land closer to $80. Would you be open to that?",80.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, I'm going to be honest, I really need to get at least $100 for this. How about we agree on that price?",100.0,Alice,7,
,,Bob,7,BuyFromJhon
