alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Fair 60-40 split, let's be reasonable",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"More reasonable split, considering my contribution",Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"Meet in the middle, slightly in my favor",Alice,3,
,,,Bob,3,reject
480000.0,520000.0,"Inflation is eating away, let's settle before it's too late",Bob,4,
,,,Alice,4,reject
570000.0,430000.0,"Getting closer, but I still deserve the bigger share",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"Equal split, last chance before inflation kills the deal",Bob,6,
,,,Alice,6,reject
560000.0,440000.0,"You're getting desperate, I'll give you a little more",Alice,7,
,,,Bob,7,reject
520000.0,480000.0,"Inflation is killing me, let's end this before I get nothing",Bob,8,
,,,Alice,8,reject
550000.0,450000.0,"You're running out of time, take this or risk getting less",Alice,9,
,,,Bob,9,reject
540000.0,460000.0,"Last chance, I'm barely getting anything due to inflation, be reasonable",Bob,10,
,,,Alice,10,reject
545000.0,455000.0,"Final concession, take this or we both get nothing",Alice,11,
,,,Bob,11,accept
