message,product_price,player,round,decision
"Hi Bob, I'm excited to offer you the chance to purchase this amazing product. I know you'll find it incredibly valuable. I'm willing to sell it to you for $14500.",14500.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer! The product sounds great, but I'm looking to save a bit of money. How about $13000?",13000.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for the counteroffer, Bob! I appreciate you're trying to save. However, I've already had a lot of interest in this product. I could meet you in the middle at $13750.",13750.0,Alice,3,
,,Bob,3,RejectOffer
"Thanks, Alice. I appreciate you coming down. However, I am still hoping to get a better deal. Would you consider $12750?",12750.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand your position. I'm willing to meet you closer to your price. How about $13500? This is a fantastic deal for a product you know will be valuable.",13500.0,Alice,5,
,,Bob,5,RejectOffer
"Alright Alice, I'm going to have to be firm here. My absolute top price is $13000. That's the best I can do.",13000.0,Bob,6,
,,Alice,6,RejectOffer
"Bob, I appreciate your position and your interest. Given the value of this product, I'm going to have to stick at $13250. This is a final offer.",13250.0,Alice,7,
,,Bob,7,RejectOffer
"Alice, with all due respect, I still think $13000 is a fair price. If you can't come down to that, I might have to consider other options.",13000.0,Bob,8,
,,Alice,8,AcceptOffer
