alice_gain,bob_gain,message,player,round,decision
9000.0,1000.0,I'm offering you 1000$. Take it or we both get nothing.,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"Let's split it fairly, considering the inflation risk.",Bob,2,
,,,Alice,2,reject
8500.0,1500.0,"Round 2 was generous of Bob, now it's my turn. Take it or leave it.",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"Inflation is eating away, let's make a deal before it's too late.",Bob,4,
,,,Alice,4,reject
8000.0,2000.0,"Last chance, Bob. Don't be greedy.",Alice,5,
,,,Bob,5,reject
5000.0,5000.0,"Split it down the middle, it's the fairest way to avoid further loss.",Bob,6,
,,,Alice,6,reject
7500.0,2500.0,"I'm being nice, don't force my hand.",Alice,7,
,,,Bob,7,reject
5500.0,4500.0,"Time is running out, and so is the value, let's make a deal.",Bob,8,
,,,Alice,8,reject
7000.0,3000.0,This is the last offer. It's better than nothing.,Alice,9,
,,,Bob,9,accept
