alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Fair 60-40 split, let's end this!",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,Let's settle on a 55-45 split. It's a fair compromise considering we're now in round 2.,Bob,2,
,,,Alice,2,reject
580000.0,420000.0,"Meet in the middle, slightly in my favor",Alice,3,
,,,Bob,3,reject
475000.0,525000.0,I'm willing to adjust to a 52.5-47.5 split. Let's end this soon before more rounds complicate things further.,Bob,4,
,,,Alice,4,reject
570000.0,430000.0,"Still willing to compromise, but need a bit more",Alice,5,
,,,Bob,5,reject
490000.0,510000.0,"Let's go for a 51-49 split. We're running out of time, and this is a fair deal for both of us.",Bob,6,
,,,Alice,6,reject
560000.0,440000.0,"Getting desperate, but still need a decent share",Alice,7,
,,,Bob,7,reject
500000.0,500000.0,Time's running out. Let's split it 50-50 and end this game now.,Bob,8,
,,,Alice,8,accept
