round_quality,product_worth,player,round,decision,message
high-quality,2000000.0,Nature,1,,
,,Alice,1,yes,
,,the buyer,1,yes,
high-quality,2000000.0,Nature,2,,
,,Alice,2,yes,
,,the buyer,2,yes,
high-quality,2000000.0,Nature,3,,
,,Alice,3,yes,
,,the buyer,3,yes,
low-quality,0.0,Nature,4,,
,,Alice,4,no,
,,the buyer,4,no,
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,the buyer,5,no,
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,the buyer,6,no,
high-quality,2000000.0,Nature,7,,
,,Alice,7,yes,
,,the buyer,7,yes,
high-quality,2000000.0,Nature,8,,
,,Alice,8,yes,
,,the buyer,8,yes,
high-quality,2000000.0,Nature,9,,
,,Alice,9,yes,
,,the buyer,9,yes,
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,the buyer,10,no,
low-quality,0.0,Nature,11,,
,,Alice,11,no,"We appreciate your interest, but we cannot recommend this product as it does not meet our quality standards. Please come back soon for our future offers. We appreciate your understanding and thank you for considering our products."
,,the buyer,11,no,
low-quality,0.0,Nature,12,,
,,Alice,12,no,"Unfortunately, we cannot recommend this product as it does not meet our quality standards. We take pride in offering high-quality products, and we appreciate your understanding. Please check back soon for our upcoming offers. So far, we have sold 6 high-quality products out of 12 rounds."
,,the buyer,12,no,
high-quality,2000000.0,Nature,13,,
,,Alice,13,yes,"Great news! We have another high-quality product available. With 6 high-quality products out of 12 rounds so far, we're confident that this product will meet your expectations. Don't miss out on this fantastic opportunity."
,,the buyer,13,yes,
high-quality,2000000.0,Nature,14,,
,,Alice,14,yes,"We're on a roll with another high-quality product! With 7 high-quality products out of 13 rounds so far, our track record speaks for itself. Don't miss out on this excellent opportunity to get a product worth $2000000 for only $1000000."
,,the buyer,14,yes,
high-quality,2000000.0,Nature,15,,
,,Alice,15,yes,"Our streak of high-quality products continues! With 8 high-quality products out of 14 rounds so far, you can trust our record. This product is worth $2000000, so don't miss out on this great deal!"
,,the buyer,15,yes,
low-quality,0.0,Nature,16,,
,,Alice,16,no,"We appreciate your interest, but we cannot recommend this product as it does not meet our quality standards. We strive for honesty and transparency. Please come back for our next offer. So far, we have sold 8 high-quality products out of 15 rounds."
,,the buyer,16,no,
low-quality,0.0,Nature,17,,
,,Alice,17,no,"Thank you for your interest, but we do not recommend this product as it does not meet our quality standards. We take pride in our honesty and transparency. Please check back soon for our upcoming offers. Our record stands at 8 high-quality products out of 16 rounds."
,,the buyer,17,no,
low-quality,0.0,Nature,18,,
,,Alice,18,no,
,,the buyer,18,no,
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,the buyer,19,no,
high-quality,2000000.0,Nature,20,,
,,Alice,20,yes,"Great news! Our final product is high-quality. With 8 high-quality products out of 19 rounds so far, our record shows that you can trust our products. This product is worth $2000000, so don't miss out on this great deal!"
,,the buyer,20,yes,
