alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Fair share for both,Alice,1,
,,,Bob,1,reject
40.0,60.0,"Let's be fair, I'll take a bit more this time, but we can still split it evenly in the next round.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Meet in the middle, slightly in my favor",Alice,3,
,,,Bob,3,reject
45.0,55.0,"I'm willing to compromise, but we need to move closer to a 50/50 split.  Let's get this done before things get worse.",Bob,4,
,,,Alice,4,reject
57.0,43.0,"Getting closer, but I still need a bit more",Alice,5,
,,,Bob,5,reject
50.0,50.0,"Time to be reasonable. Let's split it evenly and call it a day. The longer we wait, the less we both get.",Bob,6,
,,,Alice,6,accept
