message,product_price,player,round,decision
"Good day Bob, I have a premium product that I believe will greatly benefit you. I'm willing to offer it to you for $1500000.",1500000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for your offer, Alice. However, I find the price to be quite high. I am willing to purchase the product for $800000.",800000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, after careful consideration, I'm willing to lower my price to $1300000. This is a great deal for both of us.",1300000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I understand that we both want to find a fair price. I am willing to raise my offer to $950000.",950000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I really want to close this deal. I'm willing to drop my price to $1050000. This is a great value for you.",1050000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I believe we are very close to a deal. I am willing to raise my offer to $980000.",980000.0,Bob,6,
,,Alice,6,SellToJhon
