message,product_price,player,round,decision
"Hi Bob, I have a great product that I'd like to offer you. Given its value and quality, I'm willing to sell it to you for $200. Let me know if you're interested!",200.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for your offer. However, $200 is a bit out of my budget. I'm willing to pay up to $100 for the product. Let me know if that works for you!",100.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I appreciate your offer, but $100 is too low for the value of this product. I can lower the price slightly to $175. Let me know if this works for you.",175.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, thanks for coming down to $175, but that's still a bit high for me. I can go up to $110. Is that something you can work with?",110.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I understand your budget, but I have to keep in mind the product's value. I can meet you at $160. I believe this price offers great value for both of us. Let me know if we can make this work!",160.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I appreciate your willingness to negotiate. However, $160 is still above what I'm comfortable spending. I can stretch my budget to $115. Can we meet at this price?",115.0,Bob,6,
,,Alice,6,SellToJhon
