message,product_price,player,round,decision
"Hello Bob, I'm excited to discuss the sale of this product with you. I believe it's a great opportunity for both of us to come to a mutually beneficial agreement. I'm thinking of selling it to you for a price that reflects its true value.",14000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. I'm interested in the product, but I think $14000 is a bit high. I'm willing to purchase it for $7000.",7000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I understand that you think $14000 is a bit high, but I'm afraid $7000 is too low for me. I'm willing to compromise and find a middle ground. Considering the product's value, I'd like to propose a price that's closer to its worth.",13000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate your willingness to compromise, Alice. However, $13000 is still a bit high for me. I'd like to offer $10000 for the product.",10000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your revised offer, Bob. I appreciate your willingness to increase your price to $10000. I'm getting closer to a price that I'm comfortable with, but I still think the product's value warrants a slightly higher offer. I'm willing to meet you halfway between my previous offer and your current one.",12000.0,Alice,5,
,,Bob,5,RejectOffer
"I see that we're getting closer to an agreement, Alice. Thank you for meeting me halfway. I'm willing to increase my offer to $11000.",11000.0,Bob,6,
,,Alice,6,RejectOffer
"Thank you for your increased offer, Bob. I'm glad we're making progress. Since you've moved up to $11000, I'm willing to make a small concession as well. I'll meet you in the middle again, trying to find that sweet spot where both of us are happy with the deal.",11500.0,Alice,7,
,,Bob,7,AcceptOffer
