message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this unique product. Given its exceptional value, I'm starting with a price of $1150000. I believe it's a fair price considering the product's worth, and I'm open to negotiations.",1150000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for your initial offer. I understand that the product has exceptional value, but I was thinking more along the lines of $900000. I believe this price is more reasonable, considering my budget and the market value of similar products. I'm looking forward to your response.",900000.0,Bob,2,
,,Alice,2,RejectOffer
"Hello Bob, thank you for your offer. I appreciate your interest in the product, but I was thinking more along the lines of $1050000. This price is still competitive, considering the product's exceptional value, and I'm open to further negotiations.",1050000.0,Alice,3,
,,Bob,3,RejectOffer
"Hello Alice, thank you for your revised offer. I appreciate your willingness to negotiate. However, I was thinking more along the lines of $950000. This price is still a significant investment for me, and I believe it's a fair compromise considering the product's value. I'm hoping we can meet somewhere in the middle.",950000.0,Bob,4,
,,Alice,4,RejectOffer
"Hello Bob, thank you for your revised offer. I appreciate your willingness to meet in the middle. However, I was thinking more along the lines of $1020000. This price is still competitive, and I'm open to further negotiations.",1020000.0,Alice,5,
,,Bob,5,RejectOffer
"Hello Alice, I appreciate your continued efforts to find a mutually agreeable price. However, I'm starting to feel that we're still quite far apart. I'm willing to meet you halfway between my previous offer and your current price. I'd like to propose a price of $985000. I believe this is a reasonable compromise, and I'm hoping we can finalize the deal soon.",985000.0,Bob,6,
,,Alice,6,RejectOffer
"Hello Bob, thank you for your revised offer. I appreciate your efforts to find a mutually agreeable price. I'm willing to make a concession to meet you closer to the middle. I'd like to propose a price of $1005000. I believe this is a reasonable compromise, and I'm hoping we can finalize the deal soon.",1005000.0,Alice,7,
,,Bob,7,RejectOffer
"Hello Alice, I appreciate your willingness to make a concession and meet me closer to the middle. However, I'm still not comfortable with a price over $1000000. I'd like to propose a price of $995000. This is as high as I'm willing to go, and I believe it's a fair price considering the product's value. If we can't agree on this price, I may need to explore other options.",995000.0,Bob,8,
,,Alice,8,RejectOffer
"Hello Bob, thank you for your revised offer. I appreciate your willingness to meet me closer to the middle. I'd like to propose a price of $1002000. This is as low as I'm willing to go, and I believe it's a fair price considering the product's value. If we can't agree on this price, I may need to explore other options as well.",1002000.0,Alice,9,
,,Bob,9,RejectOffer
"Hello Alice, I appreciate your efforts to find a mutually agreeable price. However, I'm still not comfortable with a price over $1000000. I'd like to propose a final price of $999000. This is the highest price I'm willing to pay, and I believe it's a fair compromise considering the product's value. If we can't agree on this price, I will have to explore other options, such as buying from John for $800000.",999000.0,Bob,10,
,,Alice,10,SellToJhon
