alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's keep it fair and split the $100 equally at $50 each. What do you think, Bob?",Alice,1,
,,,Bob,1,reject
40.0,60.0,"Hi Alice, let's speed things up. I'll take $60 and you get $40. This gives us both something.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, I understand we both want a fair share. How about I take $55 and you take $45? This is a slight increase for me and still a good amount for you considering the inflation.",Alice,3,
,,,Bob,3,reject
42.0,58.0,"Alice, time is ticking and inflation is eating away at our potential gains. My final offer is $58 for me and $42 for you. Let's make a deal!",Bob,4,
,,,Alice,4,reject
52.0,48.0,"Bob, given the inflation and the need to come to an agreement, I propose $52 for me and $48 for you. This way, we both benefit more than if we continue rejecting offers.",Alice,5,
,,,Bob,5,reject
45.0,55.0,"Alice, I'm trying to be fair, but we need to settle this now. $55 for me, $45 for you.  Inflation is hurting us both!",Bob,6,
,,,Alice,6,reject
51.0,49.0,"Bob, let's try $51 for me and $49 for you. This is almost equal and considering inflation's effect on you, it should be closer to fair. Let's make this work.",Alice,7,
,,,Bob,7,accept
