alice_gain,bob_gain,message,player,round,decision
5500.0,4500.0,Let's split it fairly considering the inflation risk. This offer gives you a substantial amount while ensuring we both benefit.,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"My offer gives me a bit more, considering I'm taking the risk of going first and facing potential inflation losses. It's still a fair deal for both of us.",Bob,2,
,,,Alice,2,reject
5400.0,4600.0,I've adjusted the offer slightly in your favor to account for the inflation risk. Let's settle this round to maximize our gains.,Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"Inflation is eating into my potential gains, so I need a more favorable split to make it worth my while. This offer still gives you a significant amount, but I need to prioritize my own losses.",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,"Let's split it evenly this time. Given the increasing impact of inflation, it's crucial we reach an agreement soon. This offer ensures neither of us is at a disadvantage.",Alice,5,
,,,Bob,5,accept
