alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,Let's split it 60-40 in my favor to account for the inflation I face.,Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Given the inflation you're facing, I propose a 55-45 split in my favor. This accounts for the urgency to settle while still being fair to both of us.",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,Let's split it 55-45 in my favor. This is still fair considering the inflation I'm facing.,Alice,3,
,,,Bob,3,reject
475000.0,525000.0,"Considering the increasing impact of inflation on your share, I'm proposing a 52.5-47.5 split in my favor. This offer is a step towards a more balanced agreement given the urgency of the situation.",Bob,4,
,,,Alice,4,reject
525000.0,475000.0,"Let's split it 52.5-47.5 in my favor. We're running out of rounds, and this accounts for my accumulating loss due to inflation.",Alice,5,
,,,Bob,5,reject
490000.0,510000.0,"We're halfway through the rounds, and the urgency is increasing. I propose a 51-49 split in my favor. This offer reflects a compromise considering your inflation rate while still ensuring we reach an agreement soon.",Bob,6,
,,,Alice,6,accept
