alice_gain,bob_gain,message,player,round,decision
50.0,50.0,Let's start with an equal split. I think it's fair for both of us.,Alice,1,
,,,Bob,1,reject
40.0,60.0,"I appreciate the offer of an even split, but how about a slightly better deal for me this time?",Bob,2,
,,,Alice,2,reject
45.0,55.0,"How about a slightly better deal for you, but still a fair split? I hope this works for both of us!",Alice,3,
,,,Bob,3,reject
35.0,65.0,"Alice, I need to factor in the inflation hitting me each round.  Let's meet somewhere in the middle - this offer gives me a bit more to offset the losses.",Bob,4,
,,,Alice,4,reject
40.0,60.0,I understand the impact of inflation. Let's meet halfway with a 40-60 split in your favor this time.,Alice,5,
,,,Bob,5,accept
