message,product_price,player,round,decision
"Good day Bob, I'm pleased to offer you our premium product. Given its exceptional value, I'm sure you'll find our asking price of $1000000 quite reasonable.",1000000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you, Alice, for your offer. However, I am looking to spend no more than $800000. Would you be willing to accept this amount?",800000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thanks for continuing the negotiation. I understand that you're looking to spend less, but I believe the product's value supports a price of $900000. I'm confident that you'll find this offer more appealing. Looking forward to your response.",900000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I appreciate your flexibility. However, I am aiming for a price point of $850000. Can we settle at this price?",850000.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, following our previous discussions, I'm now offering the product at a price of $875000. This price takes into account your budget constraints while also reflecting the product's true value. I believe this is a fair compromise and look forward to your positive response.",875000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, we're getting closer to an agreement. How about we settle at $860000? This price seems more aligned with my budget.",860000.0,Bob,6,
,,Alice,6,AcceptOffer
