message,product_price,player,round,decision
"Hi Bob, I'm pleased to offer you our premium product. Given its exceptional quality and the value it can bring to you, I'm confident that it's worth $20000.",20000.0,Alice,1,
,,Bob,1,RejectOffer
"Thank you for the offer, Alice. However, I was thinking of a lower price point. Would you consider selling the product for $8000?",8000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, after considering your perspective, I'm willing to lower the price to $18000. This reflects a significant reduction from the initial price while still valuing the product's quality.",18000.0,Alice,3,
,,Bob,3,RejectOffer
"I appreciate the reduction, Alice, but I'm looking to spend no more than $10000. Can we meet halfway?",10000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I want to close the deal but I need to get a reasonable price for the product. I am willing to accept $16000, let's close the deal!",16000.0,Alice,5,
,,Bob,5,RejectOffer
"I understand your perspective, Alice, but my budget is limited. I can offer $11000. Let's make a deal at this price.",11000.0,Bob,6,
,,Alice,6,SellToJhon
