message,product_price,player,round,decision
"Hi Bob, I'm offering this unique product for $150. Let me know if this works for you or if you'd like to discuss a different price.",150.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for the offer. I'm interested in the product, but $150 is a bit above my budget. I'd like to propose a price of $100. Let me know if this is something you'd be willing to consider.",100.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thanks for your offer. I'm not quite comfortable with $100, but I can come down to $125. Let me know if that works for you.",125.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, thank you for coming down to $125. I appreciate your flexibility. However, I'm still a bit short of my budget. Would you be willing to consider $110? I think this is a fair price, and I'm hoping we can reach an agreement.",110.0,Bob,4,
"Hi Bob, I appreciate your offer of $110. However, I believe the product’s value warrants a price of $120. Let me know if we can agree on $120.",120.0,Alice,4,RejectOffer
"Hi Bob, I appreciate your ongoing interest and effort to meet halfway. Given our previous discussions and the value of this product, I can adjust my offer to $115. Let me know if $115 works for you.",115.0,Alice,5,
,,Bob,5,AcceptOffer
