alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it fairly down the middle, 50-50. It's a fair start and we both get an equal share.",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"Alice, I need a bit more to account for the inflation I'm experiencing. This is still a fair deal for you, considering my disadvantage.",Bob,2,
,,,Alice,2,reject
475000.0,525000.0,"Bob, I understand your concerns about inflation, but let's meet in the middle. This offer gives you more than my initial proposal but less than your last, considering the impact of inflation on your share. Let's find a balance that works for both of us.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"Alice, I need to secure more due to the increasing impact of inflation. This offer still provides you with a substantial amount.",Bob,4,
,,,Alice,4,reject
450000.0,550000.0,"Bob, inflation is hitting you harder, and I'm willing to adjust my offer to help compensate for that. This proposal gives you more than my last offer but keeps a fair share for me as well. Let's agree on this and end the game before it gets more complicated.",Alice,5,
,,,Bob,5,accept
