message,product_price,player,round,decision
"Hello Bob, I'm excited to offer you this great product. I think it's a fantastic deal for you, and I'm willing to let it go for a competitive price. Let me know what you think!",150.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for your offer. I'm interested in the product, but $150 is a bit out of my budget. Would you be willing to sell it for $100?",100.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, thanks for your counteroffer. I understand that $150 might be a bit steep, but I can try to meet you halfway. I'm willing to lower the price, but I still need to get a fair value for the product. Let's try to find a mutually beneficial price.",145.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate you coming down to $145, but it's still a bit high for me. Could you go any lower? How about $110?",110.0,Bob,4,
,,Alice,4,RejectOffer
"Hi Bob, I appreciate your persistence, and I'm willing to continue negotiating. I've thought about your offer, and I can come down a bit more. However, I still need to get a good price for the product. How about we meet in the middle at $140?",140.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, thanks for lowering the price to $140. I'm trying to stay within my budget. Could you consider $115?",115.0,Bob,6,
,,Alice,6,RejectOffer
"Hi Bob, I understand that you're trying to stay within your budget, and I appreciate your willingness to negotiate. I've thought about your offer, and I can come down a bit more. I'm willing to sell the product to you for $138, which is a very competitive price. Let me know if this works for you.",138.0,Alice,7,
,,Bob,7,RejectOffer
"Hi Alice, I see you're trying to meet me halfway, and I appreciate that. However, $138 is still a bit high for me. Could you go down to $120? That would really help me stay within my budget.",120.0,Bob,8,
,,Alice,8,AcceptOffer
