alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,Let's start with a reasonable offer. I believe this split is fair and will save us from the effects of inflation later on.,Alice,1,
,,,Bob,1,reject
4500.0,5500.0,Let's try to find a middle ground to minimize inflation losses.,Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"Bob, my turn to propose a middle ground.  This seems fair given the time pressure.",Alice,3,
,,,Bob,3,reject
4750.0,5250.0,"Inflation is taking its toll, let's compromise to save what's left.",Bob,4,
,,,Alice,4,reject
5250.0,4750.0,"Bob, I'm meeting you halfway to get this done. This is a fair deal considering the circumstances.  Take it or leave it.",Alice,5,
,,,Bob,5,accept
