message,product_price,player,round,decision
"Bob, I'm pleased to offer you the opportunity to acquire this exceptional product. Considering its value and rarity, I'm offering it to you for $1400000. Let me know what you think!",1400000.0,Alice,1,
,,Bob,1,RejectOffer
"Alice, thanks for the offer.  $1400000 is a bit steep for my budget. I'm willing to offer $700000.  I believe this is a fair price considering market conditions and alternative options.",700000.0,Bob,2,
,700000.0,Alice,2,RejectOffer
"Bob, I appreciate your counteroffer. However, $700000 is significantly below the product's intrinsic value. Considering its rarity and the high demand, I can't go that low. I am willing to meet you at $1300000. This is a fair price that reflects the product's true worth. What do you say?",1300000.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, I understand your perspective on the product's value. However, my budget constraints are firm. I can increase my offer to $800000. This is a significant move on my part and reflects my serious interest in acquiring the product.",800000.0,Bob,4,
,800000.0,Alice,4,RejectOffer
"Bob, thank you for increasing your offer. While I appreciate your effort, $800000 still falls short of the product's worth. I'm willing to meet you at $1250000. This is the absolute lowest I can go, and it's a fantastic opportunity for you to acquire this item at a price significantly below its true value.",1250000.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, we're getting closer. I'm willing to offer $900000. This is my final offer, as I have alternative acquisition options I need to consider.",900000.0,Bob,6,
,,Alice,6,SellToJhon
