alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's start with a fair split. I'm offering 60/40, which is a good deal considering the looming inflation. Accept now and we both win.",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"My turn! Considering the inflation, I'm being generous with 55/45. Don't let it slip away!",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"Bob, the inflation is hitting me harder. I need 650k to make this worthwhile, given the loss in value. It's still a good deal for you considering you only lose 5% per round. Let's get this done.",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"I know the inflation is hurting you more, but I'm not willing to give up that much. 60/40 is my best offer for now. Think carefully before rejecting!",Bob,4,
,,,Alice,4,reject
700000.0,300000.0,"Bob, I'm losing almost half the value! I need 700k to compensate. You're barely losing anything. This is my final offer before I walk away. Consider it carefully.",Alice,5,
,,,Bob,5,reject
420000.0,580000.0,"I know you're hurting from the inflation, but I'm not willing to give up too much. This is a reasonable offer, considering your situation. Don't walk away just yet!",Bob,6,
,,,Alice,6,accept
