round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,1,,
,,Alice,1,"Hello! I'm excited to offer you a unique product today. This product is valued at a substantial price of $10000. I have consistently provided high-quality products to my customers, with 80% of my previous sales being high-quality. Take this opportunity to invest in a product from a reliable seller!",
,,the buyer,1,,yes
high-quality,12500.0,Nature,2,,
,,Alice,2,"Welcome! I'm thrilled to present a fantastic product to you today, priced at $10000. I have a strong track record with an 80% high-quality rate in my previous sales, which speaks to the value of the products I offer. This particular product is high-quality and valued at $12500 to my customers, making it a smart investment. Don't miss out on this amazing opportunity!",
,,the buyer,2,,no
low-quality,0.0,Nature,3,,
,,Alice,3,"Hello there! I'm pleased to offer you a product today, priced at $10000. While my track record shows that 80% of my products are high-quality, every product aims to provide value. I encourage you to seize this opportunity! Remember, many buyers appreciate the quality and service I provide.",
,,the buyer,3,,no
low-quality,0.0,Nature,4,,
,,Alice,4,"Hi! I'm excited to share a unique product with you today for $10000. Although my track record shows that 80% of my previous offerings have been high-quality, every product I sell is backed by my commitment to customer satisfaction. Take a chance and see for yourself why so many buyers trust my products!",
,,the buyer,4,,no
high-quality,12500.0,Nature,5,,
,,Alice,5,"Welcome! I'm excited to present to you a high-quality product today for just $10000. With an impressive track record of 80% high-quality products sold, this particular item is valued at $12500, giving you an excellent opportunity for a great deal. Join the many satisfied customers who have trusted my offerings!",
,,the buyer,5,,no
high-quality,12500.0,Nature,6,,
,,Alice,6,"Hello! I'm thrilled to offer you a premium product today for $10000. This is a high-quality item, and with my consistent record of 80% high-quality sales, you can feel confident in your investment. This product is valued at $12500, making it a smart choice for you. Don't miss out on this chance to own something truly valuable!",
,,the buyer,6,,no
high-quality,12500.0,Nature,7,,
,,Alice,7,"Welcome! I'm excited to present a high-quality product to you for just $10000. With a proven track record where 80% of my products are high-quality, this is a valuable opportunity you won't want to miss. This item is worth $12500, making it a smart investment for discerning buyers like you. Take the plunge and see the quality for yourself!",
,,the buyer,7,,no
low-quality,0.0,Nature,8,,
,,Alice,8,"Hello! I'm here to offer you a product today for $10000. While I have an impressive 80% high-quality sales rate overall, every product comes with its unique value. I strive to ensure that all my customers have a positive experience. Consider this opportunity and feel free to reach out with any questions!",
,,the buyer,8,,no
high-quality,12500.0,Nature,9,,
,,Alice,9,"Welcome! I'm thrilled to present a high-quality product for you today at the price of $10000. With a strong track record showing that 80% of my products are high-quality, you can feel confident in this purchase. This item is valued at $12500, providing you an excellent opportunity for an outstanding deal. Don't miss your chance to invest in quality!",
,,the buyer,9,,yes
high-quality,12500.0,Nature,10,,
,,Alice,10,"Hello! I'm excited to offer you a fantastic high-quality product today for $10000. With an impressive 80% high-quality track record in my sales, this item holds a value of $12500, making it a remarkable investment. Join the many satisfied customers who have benefited from my offerings and seize this opportunity!",
,,the buyer,10,,yes
low-quality,0.0,Nature,11,,
,,Alice,11,"Hi there! I'm pleased to present a product for $10000 today. I have a strong history of sales, with 80% of my products being high-quality. Though this product may have its limitations, I’m dedicated to providing good service and value to my customers. If you have any questions, feel free to ask!",
,,the buyer,11,,no
high-quality,12500.0,Nature,12,,
,,Alice,12,"Welcome! I'm excited to share a high-quality product with you today, priced at $10000. With an impressive 80% of my previous sales being high-quality, this item is valued at $12500, which makes it a fantastic investment opportunity. Don't miss out on this chance to own something exceptional!",
,,the buyer,12,,yes
high-quality,12500.0,Nature,13,,
,,Alice,13,"Hello! I'm thrilled to introduce you to a premium high-quality product available for $10000 today. With an 80% track record of high-quality items sold, this product is valued at $12500, making it an excellent opportunity for you. Join the many satisfied customers who have made wise investments with me!",
,,the buyer,13,,yes
high-quality,12500.0,Nature,14,,
,,Alice,14,"Welcome! I'm excited to offer you another high-quality product for just $10000. With a strong history of 80% high-quality sales, this product is valued at $12500, making it a smart buying decision. Don't miss out on this opportunity to acquire something truly valuable!",
,,the buyer,14,,yes
low-quality,0.0,Nature,15,,
,,Alice,15,"Hi! I'm here to offer you a product for $10000 today. While my overall track record shows that 80% of my products are high-quality, every item has its own unique value. I'm committed to providing a positive experience for all my customers. Please feel free to ask any questions you might have!",
,,the buyer,15,,yes
high-quality,12500.0,Nature,16,,
,,Alice,16,"Hello! I'm excited to present you with a high-quality product available for $10000. With an impressive 80% of my sales being high-quality, this item is valued at $12500, making it a great investment for you. Don't miss out on the chance to acquire something truly special!",
,,the buyer,16,,yes
low-quality,0.0,Nature,17,,
,,Alice,17,"Hi there! I'm excited to offer you a product today for $10000. While my track record shows that 80% of my sales are high-quality products, this particular item is unique and aims to provide value to my customers. I'm dedicated to ensuring satisfaction, so feel free to ask any questions you may have!",
,,the buyer,17,,yes
high-quality,12500.0,Nature,18,,
,,Alice,18,"Welcome! I'm thrilled to offer you a high-quality product today for just $10000. With a strong record showing that 80% of my previous products have been high-quality, this item is valued at $12500, making it an outstanding opportunity for you. Don’t miss this chance to invest in a quality product!",
,,the buyer,18,,yes
high-quality,12500.0,Nature,19,,
,,Alice,19,"Hello! I'm excited to present another high-quality product for you today at the price of $10000. My consistent track record reveals that 80% of my products are high-quality, and this item is valued at $12500. This is a great opportunity for you to make a smart investment. Don’t let it slip away!",
,,the buyer,19,,yes
high-quality,12500.0,Nature,20,,
,,Alice,20,"Welcome! I'm thrilled to offer you a premium high-quality product today for $10000. With an outstanding history of 80% high-quality sales, this item is valued at $12500, making it a fantastic opportunity for you. Take advantage of this chance to invest in something exceptional!",
,,the buyer,20,,yes
