alice_gain,bob_gain,message,player,round,decision
510000.0,490000.0,"Let's be reasonable and agree on this slightly favorable split for me, Alice, to avoid losing value in later rounds due to inflation. A bird in the hand is worth two in the bush!",Alice,1,
,,,Bob,1,reject
400000.0,600000.0,I believe this offer is fair and takes inflation into account. Let's split it this way.,Bob,2,
,,,Alice,2,reject
550000.0,450000.0,"Let's avoid further losses to inflation, Bob. I'm increasing my offer slightly from my initial one. This is a good deal for both of us considering the circumstances.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Given the inflation, I think this split is reasonable. Let's secure a deal before it decreases in value further.",Bob,4,
,,,Alice,4,reject
580000.0,420000.0,"Bob, inflation is eating away at our potential gains. I am increasing my share, but we need to agree to something now, or we will lose even more. Take this offer!",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,This is a fair split considering the inflation we're facing. It's better to agree on this rather than risk getting nothing.,Bob,6,
,,,Alice,6,accept
