message,product_price,player,round,decision
"Hi Bob, I'm offering my product at an asking price of $11000. Let me know if you're interested in closing the deal at this price.",11000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer. I'm interested in the product, but $11000 is a bit high for me. Would you consider selling for $8000?",8000.0,Bob,2,
,,Alice,2,RejectOffer
"Hi Bob, I appreciate your offer. However, considering the quality and value of this product, I'm prepared to sell it for $10500. Let me know if this works for you.",10500.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate you working with me.  While I see the value in your product, $10500 is still a bit too high for my budget. Would you be willing to meet in the middle at $9000?",9000.0,Bob,4,
"Hi Bob, I appreciate your flexibility. While $9000 is a strong offer, I believe the product's quality merits a bit more. How about we settle at $9500? Let me know if that works for you.",9500.0,Alice,4,RejectOffer
"Hi Bob, thanks for your patience. I understand budget constraints, and I’m committed to working with you. How about we settle at $9250? I believe this price fairly reflects the quality of the product and meets us both in the middle.",9250.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I appreciate you working with me to find a price that works for both of us.  How about we settle at $8750?  I think that's a fair price and would allow me to close the deal.",8750.0,Bob,6,
"Hi Bob, I appreciate your offer. Let's close the deal at $8750.",,Alice,6,AcceptOffer
