message,product_price,player,round,decision
"Hi Bob, I have a fantastic product that I believe you'll love. I'm offering it to you for $150. Let me know if you're interested!",150.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thanks for the offer! I'm interested, but $150 is a bit too high for my budget. Would you consider $60?",60.0,Bob,2,
,,Alice,2,RejectOffer
"I understand your budget concerns, Bob. How about we meet halfway? I can offer the product to you for $120.",120.0,Alice,3,
,,Bob,3,RejectOffer
"Thanks for coming down a bit, Alice. $120 is still more than I'm looking to spend. How about $75?",75.0,Bob,4,
,,Alice,4,RejectOffer
"I appreciate your offer, Bob. The lowest I can go is $110. I believe this product is worth it, and I hope you find it valuable too.",110.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I'm really interested, but $110 is still more than I can justify. I can get something similar from John for $100. Would you consider $85? That's really my limit.",85.0,Bob,6,
,,Alice,6,SellToJhon
