alice_gain,bob_gain,message,player,round,decision
7000.0,3000.0,Let's split the money fairly. I'm offering you a good start. Take it!,Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"My turn! I'm being generous, considering the inflation. Let's settle this quickly.",Bob,2,
,,,Alice,2,reject
6000.0,4000.0,"Okay, Bob, you're right, let's consider the inflation. This is a slightly more generous offer for you now. Let's finish this.",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"Inflation is killing me! Let's be reasonable and split it fairly, considering the loss in value.",Bob,4,
,,,Alice,4,reject
5000.0,5000.0,"Alright, Bob, let's be absolutely fair. Considering inflation, this is a perfectly even split. Let's end this now.",Alice,5,
,,,Bob,5,accept
