alice_gain,bob_gain,message,player,round,decision
800000.0,200000.0,Let's start with a fair division. I believe this is a solid offer for both of us.,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"Considering the impact of inflation on both of us, I propose a 60-40 split in my favor. This offer takes into account the diminishing value of money over rounds and aims for a swift resolution beneficial for both.",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"Given the previous offers and the impact of inflation, I believe this is a more balanced and fair division. Let's consider concluding the deal with this proposal.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Given the rapid decrease in value due to inflation, especially for you, I'm proposing a 55-45 split. This offer is more balanced than my previous one and considers the urgency to reach an agreement before the money loses even more value.",Bob,4,
,,,Alice,4,reject
500000.0,500000.0,"Let's go for an equal split this time. I think this offer reflects a fair compromise, especially considering the ongoing inflation affecting us both.",Alice,5,
,,,Bob,5,accept
