message,product_price,player,round,decision
Hi Bob! I'm selling this product. I think you'll really like it. How about we start with an offer of $140?,140.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for the offer. I'm interested in the product, but I was thinking more along the lines of $100. Would you be willing to sell it to me for that price?",100.0,Bob,2,
,,Alice,2,RejectOffer
"Thanks for the counteroffer, Bob. I appreciate it. While $100 is a little low for me, I'm willing to come down a bit. How about $130?",130.0,Alice,3,
,,Bob,3,RejectOffer
"Hi Alice, I appreciate you coming down to $130. However, I was thinking we could meet somewhere in the middle between my previous offer and yours. How about $115?",115.0,Bob,4,
,,Alice,4,RejectOffer
"Alright Bob, I'm willing to work with you. How about we settle on $125?",125.0,Alice,5,
,,Bob,5,RejectOffer
"Hi Alice, I think we're getting close. I'm willing to go up a bit from my previous offer. How about $120?",120.0,Bob,6,
,,Alice,6,RejectOffer
"Okay Bob, let's make this happen. I'm willing to meet you in the middle. How about $123?",123.0,Alice,7,
,,Bob,7,AcceptOffer
