message,product_price,player,round,decision
"Hello Bob, I'm offering you the opportunity to purchase our premium product at a special price of $1500000. This is a one-time offer that reflects the high value and exclusivity of the product. Please let me know if you're interested in proceeding with this purchase.",1500000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. I appreciate the value you're placing on the product, but I have a budget limit. I am prepared to offer $500000 for the product. Let me know if this could be agreeable.",500000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. While I understand your budget constraints, the product's value to us is significantly higher. I am willing to lower the price to $1300000 as a gesture of goodwill and to meet you halfway. Please consider this revised offer.",1300000.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for your revised offer, Alice. While I appreciate your willingness to lower the price, I am still constrained by my budget. I can offer $600000 for the product. I hope we can reach an agreement.",600000.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your latest offer, Bob. I'm keen to find a solution that works for both of us. Given the value of the product, I am prepared to lower the price further to $1250000. This is very close to my minimum threshold, and I believe it represents a fair compromise. Please let me know if this is something you can consider.",1250000.0,Alice,5,
,,Bob,5,BuyFromJhon
