alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start fair.  I'll take 60%, you take 40%.",Alice,1,
,,,Bob,1,reject
3000.0,7000.0,Let's aim for something fairer from my side. I propose 70% to me and 30% to you.,Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"I'm willing to compromise, but I need a larger share. Let's go with 55/45.",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,Let's find common ground. How about 65% for me and 35% for you?,Bob,4,
,,,Alice,4,reject
5000.0,5000.0,Let's split it evenly. It's the fairest solution at this point.,Alice,5,
,,,Bob,5,accept
